股票代码,最新时间,当前价格,趋势代码,趋势名称,key_high,key_low,n_low,n_high,rally_high,rally_low,secondary_low,secondary_high,break_low,break_high
600612SH,2026-03-27 14:59:00,40.83,down,下跌趋势,57.72,39.17,48.26,52.16,51.8,44.0,48.26,48.88,46.83,53.53
600613SH,2026-03-27 14:59:00,6.02,down_secondary,次级回升,6.88,5.11,6.29,8.87,6.82,5.22,6.3,7.53,6.11,5.59
600602SH,2026-03-27 14:59:00,21.2,down_secondary,次级回升,23.69,18.66,21.71,24.49,23.32,20.02,21.73,23.3,21.06,22.97
600611SH,2026-03-27 14:59:00,4.77,up_rally,回升,6.6,5.31,4.65,6.0,4.93,5.38,,5.95,5.71,6.16
600616SH,2026-03-27 14:59:00,5.0,down_natural,自然回升,7.32,4.65,5.16,5.08,5.48,5.13,5.16,5.7,5.05,5.9
600618SH,2026-03-27 14:59:00,12.88,down_natural,自然回升,18.19,12.15,15.26,12.99,16.18,14.17,15.26,15.8,14.92,16.39
600617SH,2026-03-27 14:59:00,4.33,up_natural,自然回撤,4.62,3.85,4.28,4.16,4.36,3.88,,4.15,4.04,4.28
600606SH,2026-03-27 14:59:00,1.53,down_natural,自然回升,2.9,1.48,2.64,1.57,2.81,1.57,2.64,1.75,2.57,2.4
600610SH,2026-03-27 14:59:00,9.28,down_break,破碎,13.49,8.79,11.81,9.35,12.58,8.78,11.82,9.37,11.81,9.41
600605SH,2026-03-27 14:59:00,28.42,down_secondary,次级回升,36.28,25.65,30.93,31.51,34.95,26.24,31.02,28.91,30.1,35.87
600609SH,2026-03-27 14:59:00,4.1,down_natural,自然回升,5.99,3.89,5.38,4.18,5.78,4.46,5.39,5.14,5.22,5.19
600608SH,2026-03-27 14:59:00,2.99,down_rally,回撤,4.01,2.7,3.38,3.26,3.59,2.96,3.38,3.15,3.31,3.88
600624SH,2026-03-27 14:59:00,4.63,down_natural,自然回升,7.85,4.32,7.0,4.69,7.66,4.83,7.01,5.28,6.8,7.27
600622SH,2026-03-27 14:59:00,2.58,down_natural,自然回升,3.36,2.47,2.91,2.62,3.13,2.75,2.92,2.75,2.83,2.98
600619SH,2026-03-27 14:59:00,16.32,down,下跌趋势,28.5,15.82,24.0,18.96,26.2,17.41,24.4,17.78,23.29,24.69
600630SH,2026-03-27 14:59:00,7.97,down_natural,自然回升,11.28,7.43,10.4,8.02,11.11,8.77,10.42,9.38,10.1,9.67
600623SH,2026-03-27 14:59:00,9.99,up_secondary,次级回撤,12.26,7.15,9.85,10.28,10.48,9.15,9.85,9.74,8.1,10.58
600628SH,2026-03-27 14:59:00,7.29,down_natural,自然回升,9.77,6.88,7.81,7.39,8.66,7.38,7.82,8.76,7.59,8.58
600620SH,2026-03-27 14:59:00,6.24,down_natural,自然回升,8.42,5.79,7.62,6.35,8.11,5.85,7.62,6.77,7.62,5.37
600621SH,2026-03-27 14:59:00,14.17,up_natural,自然回撤,18.38,14.87,13.9,16.88,,15.73,,16.85,15.0,17.24
600626SH,2026-03-27 14:59:00,4.03,down,下跌趋势,5.86,3.85,5.04,4.28,5.46,3.9,5.05,4.02,4.89,5.45
600635SH,2026-03-27 14:59:00,5.86,down,下跌趋势,7.36,5.61,6.46,7.38,7.11,6.16,6.47,7.35,6.27,7.11
600633SH,2026-03-27 14:59:00,12.26,down_natural,自然回升,16.55,11.87,13.74,12.68,15.98,12.26,14.18,13.55,13.33,15.15
600629SH,2026-03-27 14:59:00,20.58,down_break,破碎,23.4,19.01,20.81,20.58,22.5,19.34,20.82,20.55,20.22,20.74
600636SH,2026-03-27 14:59:00,7.87,down_natural,自然回升,9.68,7.42,8.19,7.94,8.77,8.15,8.2,8.94,7.96,9.2
600638SH,2026-03-27 14:59:00,6.03,down_natural,自然回升,7.62,5.67,6.92,6.12,7.38,6.37,6.92,6.37,6.72,7.59
600639SH,2026-03-27 14:59:00,10.94,down_secondary,次级回升,14.1,9.16,12.23,14.83,13.64,9.52,12.24,12.14,11.92,15.14
600640SH,2026-03-27 14:59:00,11.77,down,下跌趋势,15.29,11.31,13.34,16.5,15.11,12.13,13.41,13.18,12.95,12.55
600644SH,2026-03-27 14:59:00,13.17,down_rally,回撤,13.99,11.85,12.99,13.65,13.94,12.75,13.07,12.76,12.69,12.38
600642SH,2026-03-27 14:59:00,9.22,up,上升趋势,9.38,7.58,,8.53,,7.76,,8.52,8.12,8.78
600641SH,2026-03-27 14:59:00,18.7,down_secondary,次级回升,23.8,15.66,18.98,19.89,20.25,16.75,18.99,19.79,18.43,20.04
600643SH,2026-03-27 14:59:00,5.12,up_secondary,次级回撤,5.7,4.5,4.93,5.4,5.27,5.04,4.93,5.41,6.31,5.5
600637SH,2026-03-27 14:59:00,9.53,down_rally,回撤,10.86,9.0,9.75,16.12,10.4,9.23,9.76,12.11,9.49,9.37
600653SH,2026-03-27 14:59:00,1.83,down_natural,自然回升,2.54,1.67,2.01,1.87,2.22,1.87,2.02,1.87,1.95,2.13
600660SH,2026-03-27 14:59:00,57.63,down,下跌趋势,74.58,54.75,63.3,60.49,69.06,56.83,63.31,56.83,61.49,61.35
600662SH,2026-03-27 14:59:00,5.04,down,下跌趋势,6.39,4.86,5.23,6.88,5.57,4.99,5.23,6.45,5.08,5.09
600663SH,2026-03-27 14:59:00,7.65,down_natural,自然回升,9.86,7.31,8.6,7.76,9.67,7.75,8.61,8.39,8.35,8.68
600650SH,2026-03-27 14:59:00,13.06,down_natural,自然回升,18.05,12.56,15.78,13.35,17.1,14.92,15.82,14.92,15.32,15.98
600645SH,2026-03-27 14:59:00,31.87,up_rally,回升,32.99,23.15,28.8,26.5,32.88,24.47,30.18,26.32,24.85,27.26
600648SH,2026-03-27 14:59:00,10.23,down_rally,回撤,13.4,9.82,11.56,10.97,12.31,9.87,11.56,10.67,11.22,11.19
600649SH,2026-03-27 14:59:00,4.53,down_natural,自然回升,5.78,4.33,5.09,4.71,5.77,4.69,5.15,4.84,4.94,5.75
600651SH,2026-03-27 14:59:00,7.16,down_natural,自然回升,10.2,6.56,8.47,7.32,9.06,7.12,8.5,7.67,8.22,8.58
600665SH,2026-03-27 14:59:00,3.4,down_natural,自然回升,3.72,3.05,3.38,3.45,3.66,3.17,3.39,3.44,3.29,3.55
600654SH,2026-03-27 14:59:00,3.34,down_natural,自然回升,4.64,3.13,3.73,3.4,4.27,3.39,3.74,3.44,3.62,4.09
600658SH,2026-03-27 14:59:00,4.73,down_natural,自然回升,6.25,4.42,5.66,4.82,6.08,5.09,5.67,5.12,5.51,5.92
600666SH,2026-03-27 14:59:00,6.08,up,上升趋势,6.08,3.18,5.34,4.0,5.85,3.39,5.37,3.99,5.34,4.11
600667SH,2026-03-27 14:59:00,9.82,up_rally,回升,12.12,9.26,9.15,10.1,10.04,9.41,9.39,10.06,9.15,10.3
600664SH,2026-03-27 14:59:00,3.41,down_natural,自然回升,4.15,3.2,3.43,3.42,3.67,3.66,3.44,3.88,3.34,3.95
600655SH,2026-03-27 14:59:00,4.63,down,下跌趋势,6.41,4.49,5.65,6.15,6.06,5.01,5.66,5.76,5.49,6.06
600671SH,2026-03-27 14:59:00,22.42,down_natural,自然回升,23.44,19.01,20.0,22.75,22.35,16.8,20.02,17.85,19.5,18.17
600661SH,2026-03-27 14:59:00,9.67,down_natural,自然回升,12.53,8.96,11.75,9.86,12.53,9.63,11.76,10.54,11.42,11.32
600657SH,2026-03-27 14:59:00,3.01,down_natural,自然回升,3.72,2.89,3.17,3.08,3.45,3.29,3.18,3.51,3.12,3.61
600673SH,2026-03-27 14:59:00,30.58,down_rally,回撤,41.58,28.6,35.6,31.8,38.82,29.68,35.63,29.8,34.73,38.8
600668SH,2026-03-27 14:59:00,10.19,up_natural,自然回撤,12.2,10.83,9.75,11.81,,10.87,,11.79,13.63,12.12
600676SH,2026-03-27 14:59:00,7.65,down_natural,自然回升,10.18,6.98,8.79,7.84,9.83,7.48,8.81,8.07,8.55,6.22
600674SH,2026-03-27 14:59:00,15.42,down_rally,回撤,17.7,13.52,14.08,16.36,15.23,15.18,14.09,15.36,13.66,17.49
600678SH,2026-03-27 14:59:00,10.69,down_natural,自然回升,15.65,9.92,12.08,10.79,13.45,10.81,12.11,11.21,11.75,14.3
600684SH,2026-03-27 14:59:00,4.91,down_natural,自然回升,5.49,4.66,5.09,5.12,5.4,4.75,5.09,4.93,4.95,5.1
600675SH,2026-03-27 14:59:00,2.66,down_natural,自然回升,3.27,2.52,2.78,2.7,3.22,2.69,2.79,2.9,2.7,2.98
600686SH,2026-03-27 14:59:00,17.68,down_natural,自然回升,19.38,15.31,18.06,18.22,19.25,15.88,18.09,16.53,17.84,18.51
600682SH,2026-03-27 14:59:00,6.96,down_natural,自然回升,9.58,6.11,6.93,7.08,7.48,7.53,6.94,8.16,6.73,8.38
600685SH,2026-03-27 14:59:00,29.75,down_natural,自然回升,38.55,28.33,34.45,30.36,37.28,30.61,34.47,33.18,33.44,34.2
600679SH,2026-03-27 14:59:00,11.86,down_natural,自然回升,15.24,11.27,13.17,12.15,14.48,12.5,13.18,13.26,12.78,13.71
600681SH,2026-03-27 14:59:00,4.86,up_natural,自然回撤,5.34,3.89,4.85,4.49,5.15,4.03,4.3,4.45,4.24,4.6
600688SH,2026-03-27 14:59:00,2.98,down_natural,自然回升,3.89,2.8,3.46,2.98,3.73,3.2,3.49,3.2,3.37,3.0
600691SH,2026-03-27 14:59:00,3.61,down_natural,自然回升,4.87,3.3,4.1,3.76,4.72,3.5,4.14,3.52,4.1,4.03
600690SH,2026-03-27 14:59:00,22.24,down,下跌趋势,28.31,21.51,24.81,25.87,26.49,24.1,24.81,25.86,24.15,26.63
600683SH,2026-03-27 14:59:00,10.32,down_rally,回撤,11.37,9.27,10.13,11.28,10.81,10.02,10.13,11.11,10.13,11.35
600702SH,2026-03-27 14:59:00,45.28,down_natural,自然回升,68.85,43.63,62.25,46.31,66.55,52.74,62.33,59.98,60.4,61.07
600689SH,2026-03-27 14:59:00,12.99,up_rally,回升,15.42,12.96,11.59,14.66,13.07,13.23,,14.52,14.82,15.15
600699SH,2026-03-27 14:59:00,24.36,down_natural,自然回升,33.59,22.68,29.25,25.0,31.75,25.14,29.26,25.14,28.4,31.72
600704SH,2026-03-27 14:59:00,5.15,down_natural,自然回升,6.44,4.86,5.54,5.26,6.2,5.33,5.55,5.66,5.38,5.53
600706SH,2026-03-27 14:59:00,10.08,down_natural,自然回升,13.5,9.08,10.28,10.09,11.67,9.86,10.29,9.88,10.01,12.34
600707SH,2026-03-27 14:59:00,5.7,down,下跌趋势,7.2,5.59,6.34,6.6,7.05,6.08,6.35,6.2,6.17,6.85
600698SH,2026-03-27 14:59:00,8.78,down_secondary,次级回升,11.28,6.73,9.77,9.0,10.61,8.0,9.8,8.97,9.48,10.99
600694SH,2026-03-27 14:59:00,16.49,up_natural,自然回撤,20.3,17.12,16.08,18.57,19.44,17.33,,18.56,24.18,19.08
600692SH,2026-03-27 14:59:00,8.17,down_secondary,次级回升,8.82,6.66,7.03,8.3,7.64,7.16,7.04,8.21,6.82,8.52
600693SH,2026-03-27 14:59:00,11.08,down_natural,自然回升,17.5,10.39,15.46,11.25,16.46,12.3,15.46,12.4,15.0,15.44
600708SH,2026-03-27 14:59:00,3.36,down_natural,自然回升,4.7,3.2,4.04,3.46,4.34,3.88,4.05,3.92,3.92,4.05
600710SH,2026-03-27 14:59:00,12.38,up_rally,回升,15.21,7.1,11.71,8.37,12.94,7.69,10.0,9.1,8.66,9.24
600703SH,2026-03-27 14:59:00,12.57,down,下跌趋势,18.77,12.16,16.1,14.31,17.66,13.43,16.54,13.44,16.1,16.92
600696SH,2026-03-27 14:59:00,1.7,down_rally,回撤,2.22,1.57,1.92,1.82,2.22,1.65,1.93,1.71,1.9,2.12
600697SH,2026-03-27 14:59:00,12.08,down_natural,自然回升,15.82,11.18,14.57,12.26,15.51,12.56,14.57,12.57,14.14,14.35
600711SH,2026-03-27 14:59:00,12.42,down_natural,自然回升,17.44,10.64,15.93,12.5,17.16,13.71,15.95,13.79,15.46,16.45
600712SH,2026-03-27 14:59:00,6.35,down_natural,自然回升,7.75,5.74,6.35,6.48,6.81,5.93,6.36,6.2,6.16,7.46
600714SH,2026-03-27 14:59:00,18.65,down_natural,自然回升,27.18,17.76,24.65,19.53,26.36,18.87,24.65,19.11,24.65,14.26
600713SH,2026-03-27 14:59:00,5.09,down_natural,自然回升,5.79,4.81,5.37,5.12,5.72,4.45,5.37,4.75,5.21,4.89
600717SH,2026-03-27 14:59:00,4.65,down_natural,自然回升,5.72,4.35,4.6,4.81,4.95,4.41,4.61,4.89,4.47,5.08
600715SH,2026-03-27 14:59:00,1.99,up_rally,回升,2.63,2.13,1.9,2.37,2.03,2.19,,2.35,2.5,2.43
600722SH,2026-03-27 14:59:00,17.55,up_natural,自然回撤,18.95,14.88,17.45,16.9,17.9,14.99,,16.84,17.2,17.2
600721SH,2026-03-27 14:59:00,10.0,down_natural,自然回升,12.6,8.47,9.32,10.13,10.45,8.52,9.35,8.92,9.05,10.0
600730SH,2026-03-27 14:59:00,9.45,down_natural,自然回升,15.91,8.2,11.41,9.52,12.37,9.0,11.42,9.03,11.12,13.17
600731SH,2026-03-27 14:59:00,7.27,up_rally,回升,8.06,6.61,6.54,7.77,7.32,7.26,,7.76,7.39,7.99
600729SH,2026-03-27 14:59:00,22.14,up_natural,自然回撤,30.1,24.8,21.47,27.82,,25.85,,27.64,29.71,28.4
600716SH,2026-03-27 14:59:00,4.6,down_secondary,次级回升,4.5,3.57,4.07,4.91,4.35,4.14,4.08,4.62,3.95,4.92
600726SH,2026-03-27 14:59:00,6.68,up_rally,回升,7.16,3.96,6.51,4.42,7.0,4.13,5.3,4.39,4.1,4.53
600725SH,2026-03-27 14:59:00,4.49,down_natural,自然回升,5.55,4.18,5.01,4.58,5.4,3.63,5.03,3.96,4.86,4.08
600733SH,2026-03-27 14:59:00,7.23,down,下跌趋势,8.9,7.03,8.02,8.35,8.55,7.75,8.03,7.84,7.78,8.68
600732SH,2026-03-27 14:59:00,15.19,up_secondary,次级回撤,15.77,12.47,13.86,14.4,15.75,12.96,14.75,14.3,13.86,14.74
600727SH,2026-03-27 14:59:00,7.8,down_natural,自然回升,8.89,6.64,7.7,7.8,8.61,6.73,7.75,6.73,7.48,8.14
600720SH,2026-03-27 14:59:00,6.76,down,下跌趋势,10.54,6.52,8.2,9.4,8.92,7.59,8.2,8.68,7.98,8.42
600728SH,2026-03-27 14:59:00,5.63,down,下跌趋势,7.51,5.46,6.76,6.65,7.33,6.13,6.77,6.25,6.56,7.25
600719SH,2026-03-27 14:59:00,7.27,up_natural,自然回撤,7.77,5.51,7.2,6.66,7.27,6.35,,6.74,5.88,6.84
600724SH,2026-03-27 14:59:00,5.8,down_natural,自然回升,7.19,5.44,6.31,5.88,6.86,5.16,6.32,5.94,6.13,6.09
600718SH,2026-03-27 14:59:00,9.03,down_natural,自然回升,11.87,8.62,9.99,9.16,10.74,9.6,10.0,10.73,9.7,10.78
600734SH,2026-03-27 14:59:00,3.79,down_natural,自然回升,6.52,3.58,6.03,3.92,6.45,3.92,6.03,4.09,6.03,5.93
600741SH,2026-03-27 14:59:00,18.05,down,下跌趋势,21.54,17.62,19.16,19.57,20.88,18.36,19.18,18.38,18.6,19.88
600748SH,2026-03-27 14:59:00,5.37,down_natural,自然回升,6.8,4.54,5.83,5.37,6.22,4.87,5.83,4.88,5.68,6.35
600754SH,2026-03-27 14:59:00,27.36,up_rally,回升,28.9,21.7,25.59,25.4,28.3,21.73,26.5,25.21,25.62,26.14
600745SH,2026-03-27 14:59:00,32.6,down_secondary,次级回升,50.8,30.38,34.5,33.98,47.88,31.05,35.46,33.68,34.5,34.94
600737SH,2026-03-27 14:59:00,14.36,down,下跌趋势,19.03,13.97,16.22,20.31,18.22,14.28,16.32,15.51,15.82,16.8
600746SH,2026-03-27 14:59:00,8.39,down_natural,自然回升,9.54,7.6,8.43,8.55,9.4,7.9,8.44,7.9,8.37,8.11
600755SH,2026-03-27 14:59:00,6.24,down_natural,自然回升,8.72,5.95,7.16,6.34,7.77,6.51,7.18,6.53,6.96,6.77
600740SH,2026-03-27 14:59:00,4.73,down_secondary,次级回升,5.46,4.42,4.59,4.89,5.2,4.46,4.6,4.8,4.5,4.28
600744SH,2026-03-27 14:59:00,8.4,down_rally,回撤,9.77,7.9,8.67,9.2,9.51,8.21,8.81,8.63,8.48,7.75
600736SH,2026-03-27 14:59:00,6.1,down_natural,自然回升,8.04,5.77,6.73,6.19,8.0,6.04,6.75,6.47,6.53,6.67
600757SH,2026-03-27 14:59:00,8.7,up_natural,自然回撤,9.68,8.24,8.38,9.11,,8.67,,9.2,8.81,9.37
600751SH,2026-03-27 14:59:00,3.93,down_natural,自然回升,4.43,3.57,4.08,3.99,4.33,3.9,4.08,4.14,3.96,4.21
600750SH,2026-03-27 14:59:00,25.8,up_natural,自然回撤,27.75,20.08,25.12,23.83,25.01,20.83,,23.81,24.9,24.54
600738SH,2026-03-27 14:59:00,4.81,down_natural,自然回升,5.74,4.46,5.04,4.87,5.59,4.86,5.05,5.24,4.89,5.37
600743SH,2026-03-27 14:59:00,1.94,down_natural,自然回升,2.34,1.77,2.12,1.97,2.34,1.87,2.13,2.04,2.06,2.46
600742SH,2026-03-27 14:59:00,10.23,down_natural,自然回升,11.48,9.44,10.11,10.4,10.9,9.15,10.19,9.73,9.9,9.99
600749SH,2026-03-27 14:59:00,16.21,down_natural,自然回升,27.86,14.65,20.43,16.3,25.5,15.61,20.44,15.8,19.96,19.69
600753SH,2026-03-27 14:59:00,11.9,up_secondary,次级回撤,13.42,6.68,11.15,8.76,12.5,7.69,11.67,8.72,6.94,9.02
600739SH,2026-03-27 14:59:00,11.1,down,下跌趋势,13.58,10.76,11.55,13.05,13.07,11.17,11.56,12.43,11.21,10.43
600764SH,2026-03-27 14:59:00,23.97,down,下跌趋势,34.18,22.98,25.76,32.22,30.77,29.02,25.81,32.16,25.25,33.1
600756SH,2026-03-27 14:59:00,18.32,down_break,破碎,25.51,15.5,23.15,18.88,25.25,16.02,23.16,18.83,22.55,19.24
600765SH,2026-03-27 14:59:00,16.37,down,下跌趋势,22.04,15.95,19.21,20.08,20.55,18.8,19.25,20.06,18.64,20.67
600774SH,2026-03-27 14:59:00,8.79,down_natural,自然回升,11.64,8.0,10.27,8.84,11.55,9.27,10.29,9.98,10.27,9.81
600759SH,2026-03-27 14:59:00,6.18,down_rally,回撤,9.09,5.85,7.88,6.25,9.06,5.91,8.3,6.26,7.88,6.38
600758SH,2026-03-27 14:59:00,5.53,up_break,破碎,6.29,5.22,5.67,5.83,6.24,5.46,5.67,5.86,5.53,5.95
600760SH,2026-03-27 14:59:00,47.82,down_natural,自然回升,67.88,46.21,59.1,49.2,66.27,52.9,59.28,58.34,57.33,46.3
600771SH,2026-03-27 14:59:00,16.91,down_natural,自然回升,21.95,15.51,20.5,17.34,21.75,16.23,20.5,18.8,19.9,18.75
600773SH,2026-03-27 14:59:00,19.63,up,上升趋势,20.05,15.53,,19.18,,17.76,,19.08,16.0,19.68
600763SH,2026-03-27 14:59:00,41.93,up_natural,自然回撤,52.22,40.09,40.02,47.74,51.69,43.9,,47.7,43.43,48.97
600768SH,2026-03-27 14:59:00,17.06,down_natural,自然回升,19.58,14.88,16.27,17.24,18.17,11.6,16.29,12.78,16.0,13.16
600761SH,2026-03-27 14:59:00,18.58,down_natural,自然回升,24.39,17.5,22.53,18.98,23.97,20.1,22.53,21.15,21.9,23.25
600769SH,2026-03-27 14:59:00,13.6,up,上升趋势,13.6,11.71,,13.02,,12.1,,12.91,13.6,13.38
600770SH,2026-03-27 14:59:00,5.59,down_rally,回撤,7.29,5.18,6.48,5.79,7.22,5.41,6.49,5.41,6.29,6.98
600782SH,2026-03-27 14:59:00,3.61,down_natural,自然回升,4.37,3.47,3.99,3.69,4.23,3.7,3.99,4.01,3.9,4.14
600779SH,2026-03-27 14:59:00,32.82,down,下跌趋势,45.85,32.1,35.43,41.58,37.56,36.95,35.43,41.5,34.41,41.99
600775SH,2026-03-27 14:59:00,13.4,down_rally,回撤,16.99,13.0,15.4,14.05,16.36,13.02,15.4,13.16,15.0,15.3
600777SH,2026-03-27 14:59:00,5.39,up_natural,自然回撤,6.16,3.47,5.36,4.53,6.15,3.81,4.74,4.45,4.58,4.67
600780SH,2026-03-27 14:59:00,7.99,up_natural,自然回撤,8.45,4.91,7.67,6.79,7.1,5.07,6.57,6.78,6.54,6.99
600776SH,2026-03-27 14:59:00,14.76,down_natural,自然回升,27.09,14.0,24.74,15.06,27.09,16.11,24.74,16.58,24.74,14.27
600778SH,2026-03-27 14:59:00,6.51,down_natural,自然回升,8.72,5.95,7.98,6.59,8.54,6.62,7.98,6.72,7.98,7.53
600784SH,2026-03-27 14:59:00,7.32,down_natural,自然回升,8.0,6.43,6.93,7.47,7.68,5.76,6.94,6.18,6.81,6.35
600785SH,2026-03-27 14:59:00,17.51,down_natural,自然回升,27.76,16.43,25.18,17.9,26.76,20.07,25.18,21.97,24.45,22.42
600790SH,2026-03-27 14:59:00,3.69,up_rally,回升,4.48,3.17,3.48,3.78,3.72,3.54,3.52,3.78,3.48,4.0
600789SH,2026-03-27 14:59:00,8.28,down,下跌趋势,11.41,7.87,10.28,10.77,11.37,9.01,10.3,9.93,9.98,10.89
600783SH,2026-03-27 14:59:00,20.68,down_natural,自然回升,25.53,19.4,22.76,21.02,24.14,20.74,22.76,22.22,22.43,39.44
600787SH,2026-03-27 14:59:00,5.53,down_natural,自然回升,9.3,5.18,7.64,5.66,8.33,5.44,7.65,5.98,7.44,7.36
600792SH,2026-03-27 14:59:00,5.15,up,上升趋势,5.39,4.42,,5.06,,4.61,,5.05,4.53,5.21
600791SH,2026-03-27 14:59:00,9.73,down_break,破碎,9.67,7.93,8.9,9.7,9.65,8.8,8.91,9.68,8.7,9.92
600793SH,2026-03-27 14:59:00,18.5,down_natural,自然回升,25.57,17.03,22.8,18.6,24.76,18.86,22.87,19.1,22.13,25.39
600794SH,2026-03-27 14:59:00,3.76,down_rally,回撤,5.73,3.53,4.78,3.95,5.09,3.71,4.78,3.71,4.65,4.2
600802SH,2026-03-27 14:59:00,6.05,down_rally,回撤,9.12,5.37,7.95,6.27,8.68,5.89,8.0,5.89,7.74,6.69
600801SH,2026-03-27 14:59:00,20.46,down_natural,自然回升,26.44,19.36,24.26,20.9,25.83,22.52,24.26,22.62,23.54,17.95
600805SH,2026-03-27 14:59:00,5.59,up_secondary,次级回撤,6.53,3.77,4.89,4.86,5.94,4.54,5.02,4.85,4.0,4.99
600803SH,2026-03-27 14:59:00,22.37,up_secondary,次级回撤,24.55,17.92,20.56,19.32,24.0,17.92,21.27,19.3,20.56,19.89
600807SH,2026-03-27 14:59:00,3.17,down_natural,自然回升,3.79,2.84,3.28,3.19,3.58,3.13,3.29,3.24,3.19,3.49
600796SH,2026-03-27 14:59:00,6.64,down_natural,自然回升,7.29,5.98,6.66,6.88,7.2,6.23,6.67,6.68,6.5,6.88
600808SH,2026-03-27 14:59:00,3.75,down_rally,回撤,4.54,3.47,3.77,3.86,4.35,3.59,3.78,3.62,3.7,3.24
600809SH,2026-03-27 14:59:00,148.47,down,下跌趋势,212.5,146.55,181.89,183.97,203.58,161.0,182.0,172.02,176.5,189.58
600798SH,2026-03-27 14:59:00,3.9,down_natural,自然回升,4.64,3.5,3.91,4.0,4.25,3.5,3.92,3.85,3.8,3.91
600795SH,2026-03-27 14:59:00,5.02,up_secondary,次级回撤,6.04,4.07,4.53,4.64,5.28,4.21,4.82,4.63,5.43,4.77
600812SH,2026-03-27 14:59:00,5.34,down_natural,自然回升,7.46,5.01,5.7,5.34,6.29,5.43,5.71,5.7,5.53,6.57
600815SH,2026-03-27 14:59:00,4.25,down_natural,自然回升,4.72,3.8,4.14,4.32,4.42,3.19,4.14,3.39,4.14,3.45
600818SH,2026-03-27 14:59:00,8.81,down_natural,自然回升,12.07,8.31,11.24,9.0,11.95,8.97,11.24,8.98,10.92,10.66
600817SH,2026-03-27 14:59:00,10.92,down_natural,自然回升,14.3,10.53,11.19,11.21,11.97,10.57,11.2,12.5,10.86,12.26
600819SH,2026-03-27 14:59:00,7.37,down_natural,自然回升,9.24,7.02,8.67,7.48,9.29,7.56,8.71,8.3,8.42,10.09
600800SH,2026-03-27 14:59:00,5.1,up_secondary,次级回撤,5.55,2.24,3.91,2.76,5.5,2.58,5.09,2.77,2.97,2.99
600797SH,2026-03-27 14:59:00,8.92,down_rally,回撤,11.65,8.55,10.41,9.32,11.12,8.66,10.42,8.7,10.1,11.17
600820SH,2026-03-27 14:59:00,6.05,down,下跌趋势,8.17,5.87,6.23,6.39,6.83,5.87,6.24,6.36,6.06,6.47
600822SH,2026-03-27 14:59:00,10.17,down_natural,自然回升,12.28,9.3,10.81,10.2,11.78,10.51,10.83,11.18,10.49,11.54
600821SH,2026-03-27 14:59:00,10.08,down,下跌趋势,11.65,9.83,10.71,10.28,11.7,9.58,10.72,10.45,10.41,10.65
600810SH,2026-03-27 14:59:00,8.03,down_natural,自然回升,11.88,7.33,7.98,8.14,9.1,9.8,7.99,10.6,7.83,10.86
600814SH,2026-03-27 14:59:00,7.63,down_natural,自然回升,11.18,7.12,10.28,7.69,11.09,7.94,10.39,8.67,10.28,8.91
600826SH,2026-03-27 14:59:00,9.73,up_rally,回升,13.06,10.2,9.22,12.64,10.01,11.65,,12.53,11.31,13.0
600827SH,2026-03-27 14:59:00,8.35,down,下跌趋势,12.77,8.08,10.59,10.48,11.62,8.46,10.66,9.73,10.37,10.59
600816SH,2026-03-27 14:59:00,2.58,down,下跌趋势,3.91,2.5,3.53,3.21,3.87,2.79,3.58,3.0,3.53,2.97
600824SH,2026-03-27 14:59:00,4.01,down_natural,自然回升,5.4,3.79,4.48,4.06,4.96,4.0,4.49,4.84,4.35,4.95
600825SH,2026-03-27 14:59:00,5.65,up_secondary,次级回撤,8.1,6.66,5.22,7.36,8.05,6.9,5.36,7.55,7.02,7.58
600828SH,2026-03-27 14:59:00,5.47,down_natural,自然回升,7.85,5.31,7.0,5.64,7.6,5.63,7.05,6.17,6.8,7.78
600830SH,2026-03-27 14:59:00,8.94,down_natural,自然回升,11.99,8.4,10.57,8.97,11.36,9.0,10.58,9.74,10.27,9.22
600839SH,2026-03-27 14:59:00,8.73,down,下跌趋势,11.26,8.44,9.45,10.49,10.46,9.83,9.46,10.84,9.2,11.0
600841SH,2026-03-27 14:59:00,8.74,down_natural,自然回升,11.32,7.66,9.92,8.84,11.14,8.7,9.93,8.75,9.89,7.7
600844SH,2026-03-27 14:59:00,4.99,up_rally,回升,4.99,3.58,4.67,4.24,4.99,3.85,,4.23,3.93,4.36
600843SH,2026-03-27 14:59:00,9.38,down,下跌趋势,13.21,9.09,11.81,11.65,12.64,10.95,11.82,10.95,11.5,11.57
600846SH,2026-03-27 14:59:00,12.34,down_natural,自然回升,18.37,11.69,15.47,12.5,16.4,12.36,15.47,13.23,15.01,8.07
600845SH,2026-03-27 14:59:00,22.11,down_secondary,次级回升,38.72,19.61,31.7,26.08,34.9,20.34,31.73,22.44,30.76,26.68
600833SH,2026-03-27 14:59:00,11.96,down_natural,自然回升,16.05,11.05,13.25,12.01,14.64,12.61,13.31,13.13,13.25,14.0
600831SH,2026-03-27 14:59:00,3.91,down_rally,回撤,4.9,3.58,4.46,4.18,4.75,3.85,4.46,3.92,4.34,4.72
600834SH,2026-03-27 14:59:00,8.26,down_secondary,次级回升,10.68,7.0,8.42,9.82,9.31,7.66,8.43,8.3,8.17,8.99
600829SH,2026-03-27 14:59:00,10.0,down_natural,自然回升,13.16,9.3,10.99,10.02,11.98,9.97,11.03,9.97,10.7,13.0
